,x,y,cell_id,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10
101,10.584117678955236,0.6703348460270898,201,-88.56085454702277,-75.19089176086779,-81.06305447928507,-91.43435839225599,-89.43747709208692,-83.32812567044594,-91.94142320953907,-96.05136809749644,-92.48758985647451,-92.82858152699411,-95.04104317979217
102,10.66245768647629,0.6431002645239803,201,-87.81104303770246,-79.42171940241175,-78.68489990255847,-93.9651521377981,-89.62876765967725,-89.66345683849927,-91.92515343945125,-95.83570940985473,-93.97393365409177,-94.19760408846392,-94.17246726775387
103,10.658070307805236,0.5977086876958697,201,-88.19206244919613,-77.7195209528152,-80.07878087934115,-89.30746957428255,-92.72555757236037,-87.01475911961357,-90.42731275649491,-97.1106846284117,-91.8968174296105,-95.37240409261088,-97.17080113305514
104,10.293349594806436,0.45270961330394816,201,-89.10591155224571,-76.92730862706745,-84.93676857928979,-94.91406080101365,-87.01051004341612,-90.13618913156134,-94.12460359034357,-100.78259728834435,-95.99162256815909,-97.88902248825971,-94.32995389486514
105,10.359326244012731,0.6138453830739901,201,-86.75302079627701,-78.04513230990771,-77.9763174904869,-89.97893043522525,-90.74332813773856,-93.2403276640337,-87.41693785906139,-99.19029826092134,-97.89687279215347,-93.07895191825828,-92.63995897109096
106,10.577255290081299,0.38407621781936424,201,-86.31978101407896,-76.45319505710367,-81.17509524699649,-90.09882186352242,-88.89080152556501,-87.91046846094393,-91.8103415019083,-96.72653917350992,-96.29754070227034,-95.78994519963882,-100.93211808755964
107,10.577067892636832,0.4644772089889987,201,-89.25606340269324,-79.3734397829448,-84.48715661495369,-91.42745662164083,-87.55601919905823,-86.54256025077493,-95.1069916553644,-98.53853131732141,-92.851791294799,-97.14119218281283,-97.95944560074729
108,10.577257152945908,0.4271954678256345,201,-87.97274512704473,-79.41895197444278,-82.10820911769412,-94.46369775378197,-91.57466832524291,-87.78312819899345,-95.17638428182372,-95.69788067013596,-94.79874669351898,-94.09552878549172,-97.07902561680855
109,11.077909723598209,0.5122811209079484,221,-86.83666373235874,-77.90983344912252,-82.25910149576637,-91.08887840282947,-89.48729247406007,-88.1588554831931,-91.55613442219799,-98.09990034541116,-96.08271389834121,-97.85161221051601,-93.81619865647906
110,11.847198785001027,0.39044500524242953,221,-92.85371120834685,-81.11453588593125,-81.69029907172235,-88.86723389214093,-91.69226069213272,-85.85870028723811,-92.623417107552,-96.45180010007347,-96.61688371867835,-90.70334478290248,-99.4867710506121
111,11.219910221111238,0.5324687884372963,221,-89.08356485687187,-77.10616629475162,-80.30712894011187,-91.57078189662866,-90.89648612872489,-88.13111476099301,-91.83334870601155,-94.80434561284221,-90.33976982965152,-96.12142375328051,-99.99674080765968
